"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1077,      -11.97708892,       -11.9395196,      -11.69103178,      -12.66349898,      -11.40795615
          0,           0,        1078,      -11.97820491,      -11.94097426,      -11.69095396,       -12.6325084,      -11.40911598
          0,           0,        1079,      -11.97382794,      -11.93501758,      -11.69089793,       -12.5368378,      -11.40463984
          0,           0,        1080,      -11.95356591,      -11.90746952,      -11.68976346,      -12.30391646,      -11.38413864
          0,           0,        1081,      -11.95825365,      -11.91488339,      -11.69064008,      -12.49098872,        -11.389594
          0,           0,        1082,      -11.97042401,      -11.93017583,      -11.69101904,      -12.61100489,      -11.40127096
          0,           0,        1083,      -11.97317238,      -11.93413683,      -11.69114125,      -12.60351101,      -11.40403013
          0,           0,        1084,      -11.96283643,      -11.92093124,      -11.69072243,      -12.41640199,      -11.39348416
          0,           0,        1085,      -11.96582811,      -11.92564731,      -11.69107924,      -12.59695186,      -11.39687159
          0,           0,        1086,       -11.9745763,      -11.93629922,      -11.69123234,      -12.68176761,      -11.40537779
          0,           0,        1087,      -11.97638327,      -11.93857104,      -11.69126546,      -12.66012556,      -11.40722445
          0,           0,        1088,      -11.96919056,      -11.92895371,      -11.69109211,      -12.49885452,      -11.39991525
          0,           0,        1089,      -11.97268009,      -11.93246212,      -11.69091806,      -12.45042674,      -11.40351407
          0,           0,        1090,      -11.97214356,      -11.93186257,      -11.69072938,      -12.44718585,       -11.4029816
          0,           0,        1091,      -11.97079313,      -11.93095439,      -11.69051772,       -12.4401847,      -11.40163232
          0,           0,        1092,      -11.96099286,      -11.92016487,      -11.69065147,      -12.55079224,       -11.3919843
          0,           0,        1093,      -11.97117742,       -11.9316116,      -11.69065813,      -12.58021051,      -11.40198123
          0,           0,        1094,      -11.97471949,       -11.9356603,      -11.69079256,      -12.58631505,      -11.40558839
          0,           0,        1095,      -11.97195459,      -11.93202143,      -11.69098557,      -12.52138615,      -11.40275268
          0,           0,        1096,      -11.97357705,      -11.93512016,      -11.69090919,      -12.61432706,      -11.40454713
          0,           0,        1097,       -11.9778129,       -11.9404752,      -11.69084855,      -12.62715913,      -11.40874598
          0,           0,        1098,       -11.9787932,      -11.94176556,      -11.69072099,      -12.60561347,      -11.40976845
          0,           0,        1099,      -11.97600351,      -11.93780438,      -11.69071302,      -12.54429619,      -11.40689797
          0,           0,        1100,      -11.96272855,      -11.91952332,      -11.69019228,      -12.37356902,      -11.39342081
          0,           0,        1101,      -11.96588215,      -11.92477135,      -11.69074305,      -12.54349822,      -11.39707457
          0,           0,        1102,      -11.97402329,       -11.9350991,      -11.69107187,      -12.64086653,       -11.4048969
          0,           0,        1103,      -11.97589128,      -11.93780598,      -11.69117335,      -12.63592476,      -11.40681411
          0,           0,        1104,      -11.96940404,      -11.92905364,      -11.69097559,      -12.48693157,      -11.40017611
          0,           0,        1105,      -11.93609627,      -11.88549283,      -11.68819863,      -12.20157648,      -11.36647549
          0,           0,        1106,      -11.94374553,      -11.89663697,      -11.68974909,      -12.37740001,      -11.37537653
          0,           0,        1107,      -11.95740591,      -11.91936907,      -11.72768119,      -12.48620647,      -11.38916907
          0,           0,        1108,      -11.97532791,      -11.93582912,      -11.70395832,      -12.50363875,      -11.40517984
          0,           0,        1109,      -11.97576412,      -11.93259923,      -11.69081146,      -12.51092007,      -11.40632113
          0,           0,        1110,      -11.97924829,      -11.93690073,      -11.68877627,      -12.50994794,      -11.41035364
          0,           0,        1111,      -11.97981097,      -11.93916579,       -11.6892922,      -12.50470161,      -11.41117788
          0,           0,        1112,      -11.97623311,      -11.93558799,       -11.6898534,      -12.47946014,      -11.40748855
          0,           0,        1113,      -11.96051055,       -11.9151119,      -11.68949915,      -12.33835299,      -11.39135883
          0,           0,        1114,      -11.96444907,      -11.92211802,       -11.6905069,       -12.5052033,      -11.39572701
          0,           0,        1115,      -11.97269972,      -11.93298333,      -11.69098227,      -12.61371522,      -11.40361585
          0,           0,        1116,      -11.97481076,      -11.93631589,      -11.69114175,      -12.61861458,      -11.40574559
          0,           0,        1117,      -11.96772442,      -11.92726408,       -11.6909158,      -12.47045983,      -11.39851263
          0,           0,        1118,      -11.97167034,      -11.93116628,      -11.69061092,      -12.42385335,      -11.40254177
          0,           0,        1119,      -11.93821518,      -11.88803982,      -11.68735866,      -12.18919096,      -11.36855399
          0,           0,        1120,      -11.93860897,      -11.89129227,      -11.68888666,      -12.33546677,      -11.37024007
          0,           0,        1121,      -11.95666578,      -11.91236005,      -11.68911748,      -12.41007261,      -11.38755171
          0,           0,        1122,      -11.96720726,      -11.92511696,      -11.68944285,      -12.45282833,      -11.39810065
          0,           0,        1123,      -11.96766163,      -11.92637819,      -11.69002805,      -12.44991249,      -11.39839605
          0,           0,        1124,      -11.96995963,      -11.93049466,        -11.690341,      -12.54036981,       -11.4007914
          0,           0,        1125,      -11.97559546,      -11.93775381,        -11.690556,      -12.56419655,      -11.40652379
          0,           0,        1126,      -11.97731531,      -11.93998218,      -11.69056835,      -12.56015917,      -11.40837611
          0,           0,        1127,      -11.97485282,      -11.93623655,      -11.69063305,      -12.51746087,      -11.40581901
          0,           0,        1128,      -11.96052162,      -11.91658109,      -11.69017897,      -12.35503179,      -11.39123006
          0,           0,        1129,      -11.96401167,      -11.92234727,      -11.69072564,      -12.53335537,      -11.39519535
          0,           0,        1130,      -11.97304841,      -11.93393956,      -11.69105032,      -12.63717363,      -11.40387538
          0,           0,        1131,      -11.97507555,      -11.93686628,      -11.69113851,      -12.62539015,      -11.40595864
          0,           0,        1132,      -11.96778824,      -11.92711418,      -11.69095309,       -12.4696077,      -11.39853496
          0,           0,        1133,      -11.97014253,      -11.93097865,      -11.69114587,      -12.63193623,      -11.40116128
