"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        9189,      -13.96726898,      -13.83872001,      -14.13347819
          0,           0,        9190,      -14.00323725,      -13.87060927,      -14.11683576
          0,           0,        9191,      -14.05295752,      -13.89486884,      -14.10156317
          0,           0,        9192,      -14.03924888,      -13.89459202,      -14.16940046
          0,           0,        9193,      -14.02474002,      -13.88222467,      -14.16849825
          0,           0,        9194,      -14.07392076,      -13.96050166,      -14.15170192
          0,           0,        9195,      -14.06792713,      -13.96041802,      -14.17237248
          0,           0,        9196,      -14.13450103,      -14.02697855,      -14.23797597
          0,           0,        9197,       -14.0965438,      -13.97247287,      -14.15065993
          0,           0,        9198,      -13.97591975,      -13.84791162,      -14.11225216
          0,           0,        9199,      -14.09081035,      -13.98666037,      -14.18977789
          0,           0,        9200,        -13.987371,      -13.87848296,      -14.10235219
          0,           0,        9201,      -14.12063453,      -13.98130168,      -14.15148985
          0,           0,        9202,      -13.97330287,      -13.84282057,      -14.09828934
          0,           0,        9203,      -14.06006729,      -13.93426007,      -14.20961418
          0,           0,        9204,      -14.00821544,       -13.8782894,      -14.11929762
          0,           0,        9205,      -14.09780207,      -13.96372517,      -14.15806869
          0,           0,        9206,      -14.04898804,      -13.92132659,      -14.15943238
          0,           0,        9207,      -14.03106815,      -13.91605098,      -14.17271384
          0,           0,        9208,      -14.08592242,      -13.97678718,      -14.13434199
          0,           0,        9209,      -14.02581623,      -13.90017723,      -14.12073034
          0,           0,        9210,      -13.95630039,      -13.84906685,      -14.09605645
          0,           0,        9211,      -14.05404769,      -13.92472051,       -14.1959871
          0,           0,        9212,      -14.07275815,      -13.94179293,      -14.15816773
          0,           0,        9213,      -13.97945868,      -13.84604878,      -14.13437741
          0,           0,        9214,      -14.06630328,      -13.94047694,       -14.2084738
          0,           0,        9215,      -14.06436761,      -13.96374739,      -14.16174306
          0,           0,        9216,      -14.08438749,      -13.96465507,      -14.19995409
          0,           0,        9217,      -14.03527244,      -13.92267687,      -14.20037401
          0,           0,        9218,      -14.02653586,      -13.91924535,      -14.18808597
          0,           0,        9219,      -14.04150085,      -13.93799426,      -14.12809792
          0,           0,        9220,      -14.09327416,      -13.96281037,      -14.19126543
          0,           0,        9221,      -14.05015802,      -13.92069683,      -14.14952683
          0,           0,        9222,      -14.01045367,      -13.87477653,      -14.09247892
          0,           0,        9223,      -14.03222154,      -13.89909463,      -14.10495223
          0,           0,        9224,      -14.02009772,      -13.90057129,      -14.13627304
          0,           0,        9225,      -13.97514765,      -13.85085878,      -14.08794232
          0,           0,        9226,      -13.98361109,      -13.86013086,      -14.17955831
          0,           0,        9227,      -14.09899724,      -13.96740615,      -14.18126714
          0,           0,        9228,      -14.03195802,      -13.91564183,      -14.16499448
          0,           0,        9229,      -14.04519828,       -13.9371994,      -14.12654948
          0,           0,        9230,      -14.07374427,      -13.95334968,      -14.17628168
          0,           0,        9231,      -14.00346333,      -13.87525744,      -14.12608063
          0,           0,        9232,      -14.01116502,      -13.89508858,      -14.16131694
          0,           0,        9233,      -14.05389603,      -13.92102827,      -14.16318592
          0,           0,        9234,      -14.06923201,         -13.91434,      -14.14714482
          0,           0,        9235,       -14.0327518,      -13.90241496,      -14.19713178
          0,           0,        9236,      -14.01223708,      -13.88521418,      -14.09430989
          0,           0,        9237,      -14.10121438,      -13.98295927,       -14.1732335
          0,           0,        9238,      -14.07972635,      -13.95158706,      -14.14212243
          0,           0,        9239,      -14.04071901,      -13.89705615,      -14.10776167
          0,           0,        9240,      -14.04739996,      -13.92002644,        -14.191844
          0,           0,        9241,      -14.05303271,       -13.9142421,      -14.16017223
          0,           0,        9242,       -14.0190774,      -13.88549377,      -14.10604954
          0,           0,        9243,      -14.01296594,      -13.90477775,      -14.14619488
          0,           0,        9244,      -14.04757491,      -13.92608447,      -14.16176155
          0,           0,        9245,      -14.08491889,      -13.97438674,      -14.21358356
          0,           0,        9246,      -13.99463513,      -13.85360159,      -14.12555889
          0,           0,        9247,        -14.023936,      -13.91392755,      -14.17560737
          0,           0,        9248,      -14.09965273,      -13.98431017,      -14.19335383
          0,           0,        9249,      -14.05726105,      -13.92102637,      -14.14637704
          0,           0,        9250,      -14.01589028,      -13.87910775,      -14.14518357
          0,           0,        9251,      -14.02540315,      -13.90538735,      -14.13571302
          0,           0,        9252,      -14.10366217,      -13.98689684,       -14.1891593
